#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="NG054",unit_software_part_number="006-B1727-2W",software_version="9.14",system_id="60002CBC443E8",unit="PFD1",airframe_hours="21.2",engine_hours="15.3",engine_cycles="4"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Oil Temp (deg F),Main Fuel Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts M,Volts 2,Amps,Fuel Flow (gal/hour),Elevator Trim,Aux Fuel Qty (gal),CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),CHT5 (deg F),CHT6 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),EGT5 (deg F),EGT6 (deg F),MAIN BUS (discrete),ALTERNATOR (discrete),STARTER (discrete),Engine Power (%),CAS Alert,Terrain Alert
2023-08-08,18:52:44,16:52:44,+02:00,+48.1135790,+9.7678875,1913,3D,233581.6,0.0,,0,0,-0.00,9.9,4.2,6,1773,1893,-0,12.8,13,7.13,-0.26,0.004,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.4,2701,,,,040017FF D98 D98,2,00000000,,66,16,0.0,0,0,27.5,0.1,12.5,0,0.0,19,1,68,64,64,64,61,63,63,63,63,64,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:52:45,16:52:45,+02:00,+48.1135781,+9.7678890,1912,3D,233582.6,0.0,,0,0,0.00,10.0,2.0,6,1773,1893,-8,12.8,13,7.12,-0.26,0.004,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.4,2701,,,,040017FF D98 D98,2,00000000,,66,16,0.0,0,0,27.5,0.1,12.5,0,0.0,19,1,68,64,64,64,61,63,63,63,63,64,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:52:46,16:52:46,+02:00,+48.1135778,+9.7678894,1912,3D,233583.6,0.0,,0,0,-0.00,9.9,2.0,6,1772,1893,-6,12.8,13,7.12,-0.21,0.005,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.5,2701,,,,040017FF D98 D98,2,00000000,,66,16,0.0,0,0,27.5,0.1,12.4,0,0.0,19,1,68,64,64,64,61,63,63,63,63,64,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:52:47,16:52:47,+02:00,+48.1135773,+9.7678882,1913,3D,233584.6,0.0,,0,0,0.00,9.9,2.0,6,1773,1893,1,12.8,13,7.12,-0.28,0.005,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.5,2702,,,,040017FF N1 N1,1,00000000,,66,16,0.0,0,0,27.5,0.1,12.4,0,0.0,19,1,68,64,64,64,61,63,63,63,63,66,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:52:48,16:52:48,+02:00,+48.1135773,+9.7678880,1913,3D,233585.6,0.0,,0,0,-0.00,9.9,2.0,6,1773,1893,7,12.8,13,7.12,-0.26,0.004,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.5,2702,,,,040017FF N5 N5,2,00000000,,66,16,0.0,0,0,27.5,0.1,12.4,0,0.0,19,1,68,64,64,64,61,63,63,63,63,66,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:52:49,16:52:49,+02:00,+48.1135784,+9.7678838,1915,3D,233586.5,0.0,,0,0,0.00,10.0,1.7,7,1773,1893,-1,12.8,13,7.12,-0.27,0.004,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.5,2702,,,,040017FF N9 N9,2,00000000,,66,16,0.0,0,0,27.5,0.1,12.4,0,0.0,19,1,68,64,64,64,61,63,63,63,63,66,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:52:50,16:52:50,+02:00,+48.1135806,+9.7678768,1920,3D,233587.5,0.0,,0,0,-0.00,9.8,1.7,7,1772,1893,-2,12.8,13,7.12,-0.26,0.005,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.5,2702,,,,040017FF N13 N13,2,00000000,,66,16,0.0,0,0,27.5,0.1,12.4,0,0.0,19,1,68,64,64,64,61,63,63,63,63,66,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:52:51,16:52:51,+02:00,+48.1135816,+9.7678726,1922,3D,233588.5,0.0,,0,0,0.00,9.9,1.7,7,1773,1893,-0,12.8,13,7.13,-0.26,0.004,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.5,2702,,,,040017FF N17 N17,2,00000000,,66,16,0.0,0,0,27.5,0.1,12.4,0,0.0,19,1,68,64,64,64,61,63,63,63,63,66,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:52:52,16:52:52,+02:00,+48.1135825,+9.7678694,1924,3D,233589.5,0.0,,0,0,0.00,9.8,1.7,7,1773,1893,3,12.8,13,7.13,-0.30,0.004,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.5,2702,,,,040017FF N21 N21,2,00000000,,66,16,0.0,0,0,27.5,0.1,12.4,0,0.0,19,1,68,64,64,64,61,63,63,63,63,66,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:52:53,16:52:53,+02:00,+48.1135831,+9.7678660,1926,3D,233590.5,0.0,,0,0,0.00,9.8,1.7,7,1773,1893,4,12.8,13,7.13,-0.30,0.004,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.5,2703,,,,040017FF N25 N25,1,00000000,,66,16,0.0,0,0,27.5,0.1,12.4,0,0.0,19,1,68,64,64,64,61,63,63,63,63,66,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:52:54,16:52:54,+02:00,+48.1135831,+9.7678636,1928,3D,233591.5,0.0,,0,0,0.00,9.9,1.7,7,1773,1894,1,12.8,13,7.13,-0.29,0.004,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.5,2703,,,,040017FF N29 N29,2,00000000,,66,16,0.0,0,0,27.5,0.1,12.4,0,0.0,19,1,68,64,64,64,61,64,63,63,63,66,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:52:55,16:52:55,+02:00,+48.1135833,+9.7678610,1929,3D,233592.5,0.0,,0,0,0.00,9.9,1.7,7,1773,1893,-3,12.7,13,7.12,-0.26,0.004,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.5,2703,,,,040017FF N32 N32,2,00000000,,66,16,0.0,0,0,27.5,0.1,12.4,0,0.0,19,1,68,64,64,64,61,64,63,63,63,66,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:52:56,16:52:56,+02:00,+48.1135837,+9.7678583,1931,3D,233593.5,0.0,,0,0,0.00,9.8,1.7,7,1773,1893,-4,12.7,13,7.12,-0.29,0.004,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.5,2703,,,,040017FF N32 N32,2,00000000,,66,16,0.0,0,0,27.5,0.1,12.4,0,0.0,19,1,68,64,64,64,61,64,63,63,63,66,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:52:57,16:52:57,+02:00,+48.1135843,+9.7678555,1932,3D,233594.5,0.0,,0,0,-0.00,9.8,1.7,7,1772,1893,-4,12.8,13,7.12,-0.30,0.004,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.5,2704,,,,040017FF N32 N32,2,00000000,,66,16,0.0,0,0,27.5,0.1,12.4,0,0.0,19,1,68,64,64,64,61,64,63,63,63,66,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:52:58,16:52:58,+02:00,+48.1135853,+9.7678530,1934,3D,233595.5,0.0,,0,0,0.00,9.8,1.7,7,1773,1893,0,12.8,13,7.12,-0.27,0.005,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.5,2704,,,,040017FF N32 N32,2,00000000,,66,16,0.0,0,0,27.5,0.1,12.4,0,0.0,19,1,68,64,64,64,61,64,63,63,63,66,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:52:59,16:52:59,+02:00,+48.1135858,+9.7678515,1935,3D,233596.5,0.0,,0,0,-0.00,9.8,1.7,7,1773,1893,-3,12.7,13,7.12,-0.25,0.004,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.5,2704,,,,040017FF N32 N32,2,00000000,,66,16,0.0,0,0,27.5,0.1,12.4,0,0.0,19,1,68,64,64,64,61,64,63,63,63,66,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:53:00,16:53:00,+02:00,+48.1135862,+9.7678506,1936,3D,233597.5,0.0,,0,0,0.00,9.8,1.7,7,1772,1893,-5,12.7,13,7.12,-0.24,0.004,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.5,2704,,,,040017FF N32 N32,2,00000000,,66,16,0.0,0,0,27.5,0.1,12.4,0,0.0,19,1,68,64,64,64,61,64,63,63,63,66,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:53:01,16:53:01,+02:00,+48.1135863,+9.7678494,1937,3D,233598.5,0.0,,0,0,0.00,9.9,1.7,7,1773,1893,4,12.6,13,7.13,-0.25,0.004,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.5,2704,,,,040017FF N32 N32,2,00000000,,66,16,0.0,0,0,27.5,0.1,12.4,0,0.0,19,1,68,64,64,64,61,64,63,63,63,66,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:53:02,16:53:02,+02:00,+48.1135864,+9.7678485,1938,3D,233599.5,0.0,,0,0,0.00,9.9,1.7,7,1773,1893,2,12.6,13,7.13,-0.24,0.004,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.5,2704,,,,040017FF N34 N34,2,00000000,,66,16,0.0,0,0,27.5,0.1,12.4,0,0.0,19,1,68,64,64,64,61,64,63,63,63,66,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:53:03,16:53:03,+02:00,+48.1135862,+9.7678484,1938,3D,233600.5,0.0,,0,0,0.00,9.9,1.7,7,1772,1893,-4,12.6,13,7.12,-0.26,0.004,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.5,2705,,,,040017FF N38 N38,2,00000000,,66,16,0.0,0,0,27.5,0.1,12.4,0,0.0,19,1,68,64,64,64,61,64,63,63,63,66,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:53:04,16:53:04,+02:00,+48.1135858,+9.7678486,1938,3D,233601.5,0.0,,0,0,-0.00,9.9,1.7,7,1772,1893,1,12.6,13,7.12,-0.26,0.004,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.5,2704,,,,040017FF N42 N42,2,00000000,,66,16,0.0,0,0,27.5,0.1,12.4,0,0.0,19,1,68,64,64,64,61,64,63,63,63,66,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:53:05,16:53:05,+02:00,+48.1135856,+9.7678485,1938,3D,233602.5,0.0,,0,0,0.01,9.9,1.7,7,1773,1893,8,12.7,13,7.12,-0.26,0.004,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.5,2705,,,,040017FF N46 N46,2,00000000,,66,16,0.0,0,0,27.5,0.1,12.4,0,0.0,19,1,68,64,64,64,61,64,63,63,63,66,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:53:06,16:53:06,+02:00,+48.1135855,+9.7678486,1938,3D,233603.5,0.0,,0,0,-0.00,9.9,1.7,7,1772,1893,-4,12.7,13,7.12,-0.23,0.004,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.5,2705,,,,040017FF N50 N50,2,00000000,,66,16,0.0,0,0,27.5,0.1,12.4,0,0.0,19,1,68,64,64,64,61,64,63,63,63,66,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:53:07,16:53:07,+02:00,+48.1135855,+9.7678484,1938,3D,233604.5,0.0,,0,0,0.00,9.9,1.7,7,1772,1893,-9,12.7,13,7.12,-0.26,0.004,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.5,2705,,,,040017FF N54 N54,1,00000000,,66,16,0.0,0,0,27.5,0.1,12.4,0,0.0,19,1,68,64,64,64,61,64,63,63,63,66,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:53:08,16:53:08,+02:00,+48.1135856,+9.7678484,1938,3D,233605.5,0.0,,0,0,0.00,9.8,1.7,7,1772,1893,-3,12.7,13,7.13,-0.28,0.004,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.5,2705,,,,040017FF N58 N58,2,00000000,,66,16,0.0,0,0,27.5,0.1,12.4,0,0.0,19,1,68,64,64,64,61,64,63,63,63,66,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,18:53:09,16:53:09,+02:00,+48.1135855,+9.7678483,1938,3D,233606.5,0.0,,0,0,0.00,9.9,1.7,7,1772,1893,-4,12.7,13,7.13,-0.21,0.004,0.992,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.5,2706,,,,040017FF N62 N62,2,00000000,,66,16,0.0,0,0,27.5,0.1,12.4,0,0.0,19,1,68,64,64,64,61,64,63,63,63,66,64,64,1,1,0,0,MAIN BUS / ALTERNATOR,
